Registration Date;Quantity Industry Registration;Sales Type;Manufacturer Description
2017-01-19 00:00:00;480;;RENAULT                            
2017-01-19 00:00:00;2;;DODGE                              
2017-01-19 00:00:00;1;;FOTON
2017-01-19 00:00:00;1293;;GENERAL MOTORS                     
2017-01-19 00:00:00;71;;MITSUBISHI                         
2017-01-19 00:00:00;3;;LEXUS
2017-01-19 00:00:00;1;;JINBEI
2017-01-19 00:00:00;2;;MARCOPOLO
2017-01-19 00:00:00;326;;JEEP
2017-01-19 00:00:00;16;;VOLVO                              
2017-01-19 00:00:00;6;;LIFAN
2017-01-19 00:00:00;105;;MERCEDES-BENZ                      
2017-01-19 00:00:00;22;;IVECO                              
2017-01-19 00:00:00;34;;KIA                                
2017-01-19 00:00:00;562;;HYUNDAI                            
2017-01-19 00:00:00;17;;JAC
2017-01-19 00:00:00;99;;CITROEN                            
2017-01-19 00:00:00;520;;TOYOTA                             
2017-01-19 00:00:00;396;;HONDA                              
2017-01-19 00:00:00;4;;CHERY
2017-01-19 00:00:00;550;;FORD
2017-01-19 00:00:00;1;;RELY
2017-01-19 00:00:00;3;;MINI
2017-01-19 00:00:00;4;;JAGUAR                             
2017-01-19 00:00:00;1;;CADILLAC                           
2017-01-19 00:00:00;20;;AUDI                               
2017-01-19 00:00:00;20;;SUZUKI                             
2017-01-19 00:00:00;2;;SUBARU                             
2017-01-19 00:00:00;2;;PORSCHE                            
2017-01-19 00:00:00;20;;BMW                             
2017-01-19 00:00:00;106;;PEUGEOT                            
2017-01-19 00:00:00;2;;GEELY
2017-01-19 00:00:00;2;;OTHERS
2017-01-19 00:00:00;14;;SCANIA                             
2017-01-20 00:00:00;3;;DODGE                              
2017-01-20 00:00:00;1138;;GENERAL MOTORS                     
2017-01-20 00:00:00;614;;HYUNDAI                            
2017-01-20 00:00:00;16;;KIA                                
2017-01-20 00:00:00;7;;CHERY
2017-01-20 00:00:00;390;;TOYOTA                             
2017-01-20 00:00:00;2;;JINBEI
2017-01-20 00:00:00;6;;DAF
2017-01-20 00:00:00;15;;AUDI                               
2017-01-20 00:00:00;1063;;FORD
2017-01-20 00:00:00;761;;VOLKSWAGEN                         
2017-01-20 00:00:00;5;;PORSCHE                            
2017-01-20 00:00:00;1;;SSANGYONG
2017-01-20 00:00:00;4;;TROLLER
2017-01-20 00:00:00;23;;BMW                             
2017-01-20 00:00:00;19;;JAC
2017-01-20 00:00:00;87;;MITSUBISHI                         
2017-01-20 00:00:00;19;;SCANIA                             
2017-01-20 00:00:00;2;;OTHERS
2017-01-20 00:00:00;1;;EFFA MOTORS
2017-01-20 00:00:00;1;;AGRALE                             
2017-01-20 00:00:00;3;;SUBARU                             
2017-01-20 00:00:00;85;;CITROEN                            
2017-01-20 00:00:00;1;;LEXUS
2017-01-20 00:00:00;20;;VOLVO                              
2017-01-20 00:00:00;1;;TESLA MOTORS
2017-01-20 00:00:00;6;;MINI
2017-01-20 00:00:00;198;;NISSAN                             
2017-01-20 00:00:00;9;;MAN
2017-01-20 00:00:00;15;;LAND ROVER                         
2017-01-20 00:00:00;259;;JEEP
2017-01-20 00:00:00;92;;PEUGEOT                            
2017-01-20 00:00:00;8;;LIFAN
2017-01-20 00:00:00;10;;IVECO                              
2017-01-20 00:00:00;3;;MARCOPOLO
2017-01-20 00:00:00;787;;FIAT                               
2017-01-20 00:00:00;406;;HONDA                              
2017-01-20 00:00:00;4;;JAGUAR                             
2017-01-20 00:00:00;10;;SUZUKI                             
2017-01-20 00:00:00;1;;FERCAR
2017-01-20 00:00:00;1;;PONTIAC                            
2017-01-20 00:00:00;89;;MERCEDES-BENZ                      
2017-01-20 00:00:00;273;;RENAULT                            
2017-01-21 00:00:00;23;;VOLKSWAGEN                         
2017-01-21 00:00:00;13;;FORD
2017-01-21 00:00:00;22;;FIAT                               
2017-01-21 00:00:00;4;;RENAULT                            
2017-01-21 00:00:00;6;;NISSAN                             
2017-01-21 00:00:00;2;;MITSUBISHI                         
2017-01-21 00:00:00;10;;HONDA                              
2017-01-21 00:00:00;13;;TOYOTA                             
2017-01-21 00:00:00;1;;SUZUKI                             
2017-01-21 00:00:00;9;;JEEP
2017-01-21 00:00:00;2;;PEUGEOT                            
2017-01-21 00:00:00;1;;JAGUAR                             
2017-01-21 00:00:00;1;;LIFAN
2017-01-21 00:00:00;1;;CITROEN                            
2017-01-21 00:00:00;43;;GENERAL MOTORS                     
2017-01-21 00:00:00;19;;HYUNDAI                            
2017-01-21 00:00:00;1;;KIA                                
2017-01-21 00:00:00;2;;BMW                             
2017-01-23 00:00:00;419;;TOYOTA                             
2017-01-23 00:00:00;2;;MINI
2017-01-23 00:00:00;4;;TROLLER
2017-01-23 00:00:00;719;;FIAT                               
2017-01-23 00:00:00;1;;GEELY
2017-01-23 00:00:00;8;;IVECO                              
2017-01-23 00:00:00;7;;JAGUAR                             
2017-01-23 00:00:00;495;;HYUNDAI                            
2017-01-23 00:00:00;4;;SUBARU                             
2017-01-23 00:00:00;73;;MERCEDES-BENZ                      
2017-01-23 00:00:00;213;;JEEP
2017-01-23 00:00:00;53;;CITROEN                            
2017-01-23 00:00:00;1;;OTHERS
2017-01-23 00:00:00;2;;MARCOPOLO
2017-01-23 00:00:00;10;;VOLVO                              
2017-01-23 00:00:00;6;;LIFAN
2017-01-23 00:00:00;18;;BMW                             
2017-01-23 00:00:00;26;;KIA                                
2017-01-23 00:00:00;61;;MITSUBISHI                         
2017-01-23 00:00:00;1;;HAFEI
2017-01-23 00:00:00;1117;;GENERAL MOTORS                     
2017-01-23 00:00:00;738;;VOLKSWAGEN                         
2017-01-23 00:00:00;11;;JAC
2017-01-23 00:00:00;496;;FORD
2017-01-23 00:00:00;270;;RENAULT                            
2017-01-23 00:00:00;18;;SUZUKI                             
2017-01-23 00:00:00;5;;CHERY
2017-01-23 00:00:00;16;;AUDI                               
2017-01-23 00:00:00;1;;FOTON
2017-01-23 00:00:00;1;;PORSCHE                            
2017-01-23 00:00:00;59;;PEUGEOT                            
2017-01-23 00:00:00;6;;SCANIA                             
2017-01-23 00:00:00;165;;NISSAN                             
2017-01-23 00:00:00;3;;DODGE                              
2017-01-23 00:00:00;319;;HONDA                              
2017-01-23 00:00:00;25;;LAND ROVER                         
2017-01-24 00:00:00;2;;MARCOPOLO
2017-01-24 00:00:00;23;;KIA                                
2017-01-24 00:00:00;1;;LEXUS
2017-01-24 00:00:00;4;;CHERY
2017-01-24 00:00:00;34;;VOLVO                              
2017-01-24 00:00:00;321;;RENAULT                            
2017-01-24 00:00:00;5;;PORSCHE                            
2017-01-24 00:00:00;2;;SINOTRUK
2017-01-24 00:00:00;8;;TROLLER
2017-01-24 00:00:00;603;;FORD
2017-01-24 00:00:00;449;;TOYOTA                             
2017-01-24 00:00:00;750;;VOLKSWAGEN                         
2017-01-24 00:00:00;20;;AUDI                               
2017-01-24 00:00:00;244;;JEEP
2017-01-24 00:00:00;14;;SUZUKI                             
2017-01-24 00:00:00;4;;MINI
2017-01-24 00:00:00;2;;MAN
2017-01-24 00:00:00;1;;AGRALE                             
2017-01-24 00:00:00;1001;;GENERAL MOTORS                     
2017-01-24 00:00:00;895;;FIAT                               
2017-01-24 00:00:00;435;;HONDA                              
2017-01-24 00:00:00;18;;JAC
2017-01-24 00:00:00;4;;DODGE                              
2017-01-24 00:00:00;99;;MERCEDES-BENZ                      
2017-01-24 00:00:00;12;;IVECO                              
2017-01-24 00:00:00;5;;SCANIA                             
2017-01-24 00:00:00;16;;LAND ROVER                         
2017-01-24 00:00:00;1;;EFFA MOTORS
2017-01-24 00:00:00;577;;HYUNDAI                            
2017-01-24 00:00:00;1;;BYD
2017-01-24 00:00:00;9;;LIFAN
2017-01-24 00:00:00;2;;JAGUAR                             
2017-01-24 00:00:00;5;;SUBARU                             
2017-01-24 00:00:00;24;;BMW                             
2017-01-24 00:00:00;5;;SSANGYONG
2017-01-24 00:00:00;267;;NISSAN                             
2017-01-24 00:00:00;76;;CITROEN                            
2017-01-24 00:00:00;76;;PEUGEOT                            
2017-01-24 00:00:00;66;;MITSUBISHI                         
2017-01-25 00:00:00;6;;OTHERS
2017-01-25 00:00:00;366;;HONDA                              
2017-01-25 00:00:00;1;;HAFEI
2017-01-25 00:00:00;9;;FOTON
2017-01-25 00:00:00;18;;SCANIA                             
2017-01-25 00:00:00;1;;MAHINDRA
2017-01-25 00:00:00;88;;MERCEDES-BENZ                      
2017-01-25 00:00:00;22;;AUDI                               
2017-01-25 00:00:00;60;;CITROEN                            
2017-01-25 00:00:00;7;;SUZUKI                             
2017-01-25 00:00:00;5;;MINI
2017-01-25 00:00:00;86;;PEUGEOT                            
2017-01-25 00:00:00;1073;;GENERAL MOTORS                     
2017-01-25 00:00:00;397;;TOYOTA                             
2017-01-25 00:00:00;797;;FORD
2017-01-25 00:00:00;977;;FIAT                               
2017-01-25 00:00:00;1;;PONTIAC                            
2017-01-25 00:00:00;9;;MARCOPOLO
2017-01-25 00:00:00;2;;PORSCHE                            
2017-01-25 00:00:00;4;;LIFAN
2017-01-25 00:00:00;4;;CHERY
2017-01-25 00:00:00;1;;DAF
2017-01-25 00:00:00;723;;VOLKSWAGEN                         
2017-01-25 00:00:00;189;;NISSAN                             
2017-01-25 00:00:00;51;;MITSUBISHI                         
2017-01-25 00:00:00;22;;LAND ROVER                         
2017-01-25 00:00:00;1;;SUBARU                             
2017-01-25 00:00:00;474;;HYUNDAI                            
2017-01-25 00:00:00;30;;IVECO                              
2017-01-25 00:00:00;215;;JEEP
2017-01-25 00:00:00;2;;JAGUAR                             
2017-01-25 00:00:00;1;;ENGESA                             
2017-01-25 00:00:00;19;;BMW                             
2017-01-25 00:00:00;400;;RENAULT                            
2017-01-25 00:00:00;15;;VOLVO                              
2017-01-25 00:00:00;34;;KIA                                
2017-01-25 00:00:00;4;;DODGE                              
2017-01-25 00:00:00;3;;TROLLER
2017-01-25 00:00:00;1;;FERRARI                            
2017-01-25 00:00:00;17;;JAC
2017-01-25 00:00:00;1;;LEXUS
2017-01-26 00:00:00;849;;VOLKSWAGEN                         
2017-01-26 00:00:00;195;;NISSAN                             
2017-01-26 00:00:00;29;;AUDI                               
2017-01-26 00:00:00;1;;JINBEI
2017-01-26 00:00:00;4;;TROLLER
2017-01-26 00:00:00;109;;PEUGEOT                            
2017-01-26 00:00:00;1;;EFFA MOTORS
2017-01-26 00:00:00;3;;OTHERS
2017-01-26 00:00:00;104;;MERCEDES-BENZ                      
2017-01-26 00:00:00;6;;MARCOPOLO
2017-01-26 00:00:00;434;;RENAULT                            
2017-01-26 00:00:00;12;;JAC
2017-01-26 00:00:00;624;;HYUNDAI                            
2017-01-26 00:00:00;37;;VOLVO                              
2017-01-26 00:00:00;19;;IVECO                              
2017-01-26 00:00:00;984;;FIAT                               
2017-01-26 00:00:00;37;;KIA                                
2017-01-26 00:00:00;12;;SCANIA                             
2017-01-26 00:00:00;2;;LEXUS
2017-01-26 00:00:00;4;;JAGUAR                             
2017-01-26 00:00:00;84;;CITROEN                            
2017-01-26 00:00:00;11;;GEELY
2017-01-26 00:00:00;38;;BMW                             
2017-01-26 00:00:00;3;;SUBARU                             
2017-01-26 00:00:00;4;;FOTON
2017-01-26 00:00:00;539;;TOYOTA                             
2017-01-26 00:00:00;9;;LAND ROVER                         
2017-01-26 00:00:00;11;;PORSCHE                            
2017-01-26 00:00:00;3;;MAN
2017-01-26 00:00:00;11;;LIFAN
2017-01-26 00:00:00;1;;DODGE                              
2017-01-26 00:00:00;1028;;FORD
2017-01-26 00:00:00;10;;SUZUKI                             
2017-01-26 00:00:00;68;;MITSUBISHI                         
2017-01-26 00:00:00;513;;HONDA                              
2017-01-26 00:00:00;258;;JEEP
2017-01-26 00:00:00;7;;MINI
2017-01-26 00:00:00;3;;DAF
2017-01-26 00:00:00;1;;MASERATI                           
2017-01-26 00:00:00;1;;PONTIAC                            
2017-01-26 00:00:00;1;;SELVAGEM
2017-01-26 00:00:00;1014;;GENERAL MOTORS                     
2017-01-27 00:00:00;1;;FOTON
2017-01-27 00:00:00;2;;MAN
2017-01-27 00:00:00;4;;TROLLER
2017-01-27 00:00:00;1;;CHRYSLER                           
2017-01-27 00:00:00;1;;AGRALE                             
2017-01-27 00:00:00;486;;HONDA                              
2017-01-27 00:00:00;1;;JINBEI
2017-01-27 00:00:00;3;;DODGE                              
2017-01-27 00:00:00;77;;MITSUBISHI                         
2017-01-27 00:00:00;3;;PORSCHE                            
2017-01-27 00:00:00;446;;RENAULT                            
2017-01-27 00:00:00;8;;JAC
2017-01-27 00:00:00;2;;SUBARU                             
2017-01-27 00:00:00;252;;NISSAN                             
2017-01-27 00:00:00;1;;CADILLAC                           
2017-01-27 00:00:00;887;;FIAT                               
2017-01-27 00:00:00;39;;AUDI                               
2017-01-27 00:00:00;1;;HAFEI
2017-01-27 00:00:00;1;;FERCAR
2017-01-27 00:00:00;3;;MARCOPOLO
2017-01-27 00:00:00;3;;MINI
2017-01-27 00:00:00;759;;FORD
2017-01-27 00:00:00;568;;TOYOTA                             
2017-01-27 00:00:00;29;;BMW                             
2017-01-27 00:00:00;90;;PEUGEOT                            
2017-01-27 00:00:00;2;;LEXUS
2017-01-27 00:00:00;1;;INTERNATIONAL
2017-01-27 00:00:00;18;;VOLVO                              
2017-01-27 00:00:00;624;;HYUNDAI                            
2017-01-27 00:00:00;4;;EFFA MOTORS
2017-01-27 00:00:00;2;;JAGUAR                             
2017-01-27 00:00:00;90;;CITROEN                            
2017-01-27 00:00:00;4;;SCANIA                             
2017-01-27 00:00:00;1227;;GENERAL MOTORS                     
2017-01-27 00:00:00;31;;LAND ROVER                         
2017-01-27 00:00:00;2;;TAC MOTORS
2017-01-27 00:00:00;283;;JEEP
2017-01-27 00:00:00;3;;DAF
2017-01-27 00:00:00;7;;CHERY
2017-01-27 00:00:00;11;;IVECO                              
2017-01-27 00:00:00;24;;KIA                                
2017-01-27 00:00:00;1;;BRM
2017-01-27 00:00:00;8;;LIFAN
2017-01-27 00:00:00;17;;SUZUKI                             
2017-01-27 00:00:00;75;;MERCEDES-BENZ                      
2017-01-27 00:00:00;850;;VOLKSWAGEN                         
2017-01-28 00:00:00;32;;HYUNDAI                            
2017-01-28 00:00:00;2;;KIA                                
2017-01-28 00:00:00;35;;FORD
2017-01-28 00:00:00;42;;FIAT                               
2017-01-28 00:00:00;3;;AUDI                               
2017-01-28 00:00:00;1;;MINI
2017-01-28 00:00:00;19;;JEEP
2017-01-28 00:00:00;33;;VOLKSWAGEN                         
2017-01-28 00:00:00;3;;CITROEN                            
2017-01-28 00:00:00;25;;TOYOTA                             
2017-01-28 00:00:00;67;;GENERAL MOTORS                     
2017-01-28 00:00:00;2;;MITSUBISHI                         
2017-01-28 00:00:00;16;;RENAULT                            
2017-01-28 00:00:00;1;;SUZUKI                             
2017-01-28 00:00:00;1;;LAND ROVER                         
2017-01-28 00:00:00;37;;HONDA                              
2017-01-28 00:00:00;4;;MERCEDES-BENZ                      
2017-01-28 00:00:00;9;;NISSAN                             
2017-01-28 00:00:00;8;;PEUGEOT                            
2017-01-29 00:00:00;2;;FIAT                               
